"Event Type : Full Waveform"
"Serial Number : UM16127"
"Version :  V 10-89 Micromate ISEE"
"File Name : UM16127_20260626154105.IDFW"
"Event Time : 15:41:05"
"Event Date : June 26, 2026"
"Trigger : Vert"
"Geo Trigger Level : 1.000 mm/s"
"Pre-trigger Length : -0.500 sec"
"Record Time : 7.677 sec"
"Record Stop Mode : Auto"
"Auto Window : 5 sec"
"Sample Rate : 4096 sps"
"Battery Level : 3.8 Volts"
"Calibration : December 20, 2019 by Instantel"
"Units : mm/s and "
"Operator : Operator"
"Setup : ZZZ.MMB"
"Location: : "
"Client: : ?"
"User Name: : "
"General: : "
"Geo Range : 254.0 mm/s"
"Tran PPV : 10.27 mm/s"
"Vert PPV : 22.52 mm/s"
"Long PPV : 22.21 mm/s"
"Tran ZC Freq : 55 Hz"
"Vert ZC Freq : 29.3 Hz"
"Long ZC Freq : 13.0 Hz"
"Tran Time of Peak : 0.023 sec"
"Vert Time of Peak : 0.030 sec"
"Long Time of Peak : 0.030 sec"
"Tran Peak Acceleration : 1.474 g"
"Vert Peak Acceleration : 0.609 g"
"Long Peak Acceleration : 0.866 g"
"Tran Peak Displacement : 0.198 mm"
"Vert Peak Displacement : 0.114 mm"
"Long Peak Displacement : 0.202 mm"
"Peak Vector Sum : 31.68 mm/s"
"Peak Vector Sum Time : 0.030 sec"
"Tran  Test Freq : 7.7 Hz"
"Tran  Test Ratio : 3.1"
"Tran  Test Results : Passed"
"Vert  Test Freq : 7.9 Hz"
"Vert  Test Ratio : 2.7"
"Vert  Test Results : Passed"
"Long  Test Freq : 7.5 Hz"
"Long  Test Ratio : 3.5"
"Long  Test Results : Passed"
"PC SW Version : V 10.74"

   Tran   	   Vert   	   Long   
-0.095    	0.166     	0.102     
-0.071    	0.166     	0.150     
0.000     	0.118     	0.189     
0.110     	0.095     	0.229     
0.244     	0.055     	0.260     
0.402     	0.008     	0.276     
0.520     	-0.039    	0.276     
0.583     	-0.095    	0.244     
0.599     	-0.134    	0.189     
0.567     	-0.150    	0.095     
0.457     	-0.166    	-0.032    
0.292     	-0.166    	-0.173    
0.134     	-0.118    	-0.300    
-0.016    	-0.102    	-0.386    
-0.134    	-0.016    	-0.457    
-0.189    	0.055     	-0.457    
-0.173    	0.095     	-0.394    
-0.095    	0.142     	-0.315    
0.024     	0.150     	-0.197    
0.181     	0.158     	-0.047    
0.347     	0.142     	0.102     
0.465     	0.102     	0.213     
0.560     	0.063     	0.300     
0.583     	0.055     	0.339     
0.536     	0.032     	0.331     
0.449     	0.008     	0.268     
0.331     	0.008     	0.150     
0.189     	0.008     	0.039     
0.087     	0.016     	-0.118    
-0.024    	0.032     	-0.205    
-0.079    	0.032     	-0.284    
-0.079    	0.047     	-0.315    
-0.016    	0.055     	-0.284    
0.071     	0.055     	-0.213    
0.158     	0.055     	-0.126    
0.276     	0.055     	-0.024    
0.370     	0.071     	0.071     
0.410     	0.071     	0.142     
0.410     	0.055     	0.173     
0.386     	0.055     	0.173     
0.323     	0.063     	0.118     
0.260     	0.063     	0.079     
0.205     	0.055     	-0.008    
0.158     	0.055     	-0.079    
0.118     	0.055     	-0.126    
0.118     	0.055     	-0.150    
0.126     	0.047     	-0.189    
0.158     	0.039     	-0.181    
0.221     	0.032     	-0.158    
0.252     	0.008     	-0.134    
0.268     	0.016     	-0.079    
0.276     	0.008     	-0.032    
0.276     	0.008     	0.008     
0.268     	0.016     	0.047     
0.260     	0.016     	0.063     
0.236     	0.016     	0.071     
0.221     	0.016     	0.047     
0.205     	0.032     	0.032     
0.181     	0.032     	-0.032    
0.197     	0.039     	-0.047    
0.189     	0.055     	-0.102    
0.205     	0.039     	-0.134    
0.221     	0.055     	-0.142    
0.236     	0.047     	-0.126    
0.260     	0.047     	-0.126    
0.260     	0.055     	-0.118    
0.260     	0.024     	-0.087    
0.260     	0.032     	-0.055    
0.252     	0.047     	-0.039    
0.221     	0.047     	-0.016    
0.221     	0.024     	0.000     
0.197     	0.039     	0.000     
0.181     	0.039     	0.008     
0.173     	0.032     	0.008     
0.173     	0.032     	0.000     
0.181     	0.039     	-0.016    
0.205     	0.032     	-0.016    
0.221     	0.032     	-0.063    
0.236     	0.032     	-0.071    
0.236     	0.024     	-0.102    
0.244     	0.039     	-0.095    
0.252     	0.024     	-0.095    
0.252     	0.055     	-0.110    
0.244     	0.047     	-0.102    
0.236     	0.039     	-0.102    
0.221     	0.055     	-0.110    
0.205     	0.047     	-0.087    
0.197     	0.055     	-0.102    
0.181     	0.047     	-0.095    
0.181     	0.047     	-0.110    
0.189     	0.063     	-0.102    
0.181     	0.071     	-0.079    
0.189     	0.055     	-0.102    
0.205     	0.047     	-0.095    
0.213     	0.055     	-0.134    
0.221     	0.055     	-0.134    
0.236     	0.047     	-0.142    
0.244     	0.055     	-0.150    
0.221     	0.055     	-0.150    
0.197     	0.047     	-0.158    
0.197     	0.047     	-0.150    
0.189     	0.047     	-0.158    
0.173     	0.055     	-0.134    
0.166     	0.055     	-0.142    
0.134     	0.063     	-0.118    
0.150     	0.047     	-0.102    
0.150     	0.055     	-0.079    
0.142     	0.047     	-0.063    
0.166     	0.047     	-0.039    
0.189     	0.039     	-0.047    
0.205     	0.039     	-0.071    
0.229     	0.024     	-0.079    
0.236     	0.039     	-0.110    
0.236     	0.024     	-0.134    
0.244     	0.024     	-0.158    
0.229     	0.032     	-0.166    
0.229     	0.032     	-0.150    
0.213     	0.024     	-0.134    
0.197     	0.032     	-0.126    
0.181     	0.024     	-0.110    
0.189     	0.039     	-0.079    
0.173     	0.055     	-0.063    
0.181     	0.055     	-0.063    
0.189     	0.071     	-0.055    
0.205     	0.063     	-0.079    
0.221     	0.055     	-0.095    
0.236     	0.071     	-0.126    
0.260     	0.055     	-0.134    
0.260     	0.071     	-0.150    
0.252     	0.055     	-0.181    
0.260     	0.055     	-0.189    
0.260     	0.055     	-0.189    
0.244     	0.071     	-0.181    
0.260     	0.063     	-0.173    
0.252     	0.055     	-0.173    
0.252     	0.071     	-0.158    
0.236     	0.055     	-0.126    
0.229     	0.055     	-0.126    
0.229     	0.055     	-0.126    
0.229     	0.055     	-0.118    
0.236     	0.055     	-0.118    
0.221     	0.055     	-0.110    
0.236     	0.055     	-0.142    
0.236     	0.047     	-0.142    
0.229     	0.047     	-0.158    
0.229     	0.047     	-0.181    
0.236     	0.032     	-0.173    
0.252     	0.047     	-0.181    
0.260     	0.047     	-0.173    
0.244     	0.039     	-0.158    
0.244     	0.032     	-0.142    
0.252     	0.032     	-0.126    
0.236     	0.032     	-0.134    
0.252     	0.032     	-0.118    
0.244     	0.016     	-0.126    
0.244     	0.032     	-0.102    
0.229     	0.032     	-0.095    
0.244     	0.039     	-0.087    
0.221     	0.024     	-0.095    
0.236     	0.016     	-0.095    
0.236     	0.024     	-0.087    
0.244     	0.008     	-0.110    
0.260     	0.016     	-0.110    
0.252     	-0.008    	-0.134    
0.252     	0.016     	-0.142    
0.268     	0.032     	-0.150    
0.244     	0.016     	-0.158    
0.252     	0.016     	-0.166    
0.236     	0.024     	-0.189    
0.221     	0.016     	-0.197    
0.205     	0.016     	-0.189    
0.189     	0.016     	-0.181    
0.197     	0.000     	-0.197    
0.189     	0.016     	-0.189    
0.181     	0.024     	-0.189    
0.181     	0.024     	-0.173    
0.189     	0.016     	-0.166    
0.181     	0.024     	-0.166    
0.197     	0.032     	-0.189    
0.189     	0.032     	-0.181    
0.221     	0.039     	-0.189    
0.229     	0.039     	-0.205    
0.260     	0.047     	-0.205    
0.252     	0.055     	-0.205    
0.244     	0.047     	-0.205    
0.252     	0.055     	-0.197    
0.236     	0.063     	-0.181    
0.221     	0.063     	-0.197    
0.229     	0.079     	-0.166    
0.221     	0.079     	-0.173    
0.229     	0.079     	-0.166    
0.236     	0.087     	-0.181    
0.236     	0.071     	-0.181    
0.236     	0.071     	-0.189    
0.236     	0.071     	-0.189    
0.260     	0.063     	-0.197    
0.260     	0.055     	-0.197    
0.260     	0.047     	-0.213    
0.268     	0.039     	-0.205    
0.284     	0.039     	-0.181    
0.268     	0.032     	-0.189    
0.268     	0.032     	-0.166    
0.260     	0.016     	-0.166    
0.260     	0.016     	-0.150    
0.252     	0.016     	-0.150    
0.252     	0.024     	-0.158    
0.244     	0.032     	-0.150    
0.252     	0.024     	-0.134    
0.268     	0.024     	-0.126    
0.276     	0.008     	-0.126    
0.292     	0.000     	-0.110    
0.292     	0.008     	-0.110    
0.300     	0.024     	-0.118    
0.307     	-0.008    	-0.118    
0.315     	0.008     	-0.126    
0.307     	0.016     	-0.150    
0.331     	-0.008    	-0.158    
0.323     	0.008     	-0.166    
0.315     	0.000     	-0.181    
0.315     	0.000     	-0.189    
0.315     	0.008     	-0.197    
0.315     	-0.016    	-0.205    
0.307     	0.000     	-0.221    
0.300     	0.016     	-0.221    
0.284     	0.024     	-0.221    
0.292     	0.032     	-0.221    
0.292     	0.055     	-0.213    
0.300     	0.047     	-0.221    
0.307     	0.055     	-0.229    
0.323     	0.055     	-0.221    
0.347     	0.055     	-0.221    
0.339     	0.055     	-0.229    
0.347     	0.055     	-0.197    
0.339     	0.063     	-0.197    
0.323     	0.055     	-0.173    
0.292     	0.047     	-0.166    
0.276     	0.047     	-0.142    
0.236     	0.039     	-0.134    
0.229     	0.032     	-0.118    
0.213     	0.039     	-0.126    
0.197     	0.039     	-0.095    
0.213     	0.039     	-0.118    
0.205     	0.055     	-0.118    
0.229     	0.055     	-0.110    
0.260     	0.055     	-0.142    
0.276     	0.055     	-0.158    
0.307     	0.055     	-0.166    
0.292     	0.055     	-0.181    
0.300     	0.055     	-0.197    
0.284     	0.079     	-0.197    
0.292     	0.071     	-0.221    
0.252     	0.055     	-0.205    
0.236     	0.071     	-0.213    
0.205     	0.071     	-0.181    
0.197     	0.055     	-0.189    
0.166     	0.047     	-0.158    
0.134     	0.016     	-0.134    
0.134     	-0.008    	-0.102    
0.134     	-0.008    	-0.079    
0.142     	-0.016    	-0.079    
0.173     	-0.032    	-0.063    
0.205     	-0.016    	-0.071    
0.244     	-0.016    	-0.095    
0.276     	-0.024    	-0.118    
0.315     	0.000     	-0.134    
0.339     	0.008     	-0.181    
0.347     	0.016     	-0.229    
0.363     	0.008     	-0.260    
0.355     	0.024     	-0.300    
0.347     	0.024     	-0.300    
0.331     	0.008     	-0.323    
0.315     	0.016     	-0.307    
0.276     	0.000     	-0.268    
0.276     	0.000     	-0.252    
0.252     	0.016     	-0.197    
0.260     	0.024     	-0.173    
0.229     	0.032     	-0.142    
0.229     	0.055     	-0.142    
0.213     	0.071     	-0.142    
0.221     	0.071     	-0.150    
0.236     	0.063     	-0.158    
0.252     	0.071     	-0.158    
0.276     	0.071     	-0.166    
0.268     	0.087     	-0.158    
0.276     	0.071     	-0.158    
0.284     	0.079     	-0.150    
0.292     	0.079     	-0.142    
0.292     	0.055     	-0.126    
0.292     	0.055     	-0.126    
0.284     	0.063     	-0.126    
0.292     	0.047     	-0.142    
0.292     	0.055     	-0.150    
0.276     	0.047     	-0.158    
0.268     	0.047     	-0.181    
0.292     	0.079     	-0.181    
0.276     	0.039     	-0.205    
0.276     	0.055     	-0.221    
0.276     	0.055     	-0.229    
0.268     	0.055     	-0.229    
0.276     	0.047     	-0.213    
0.268     	0.071     	-0.213    
0.268     	0.055     	-0.205    
0.260     	0.055     	-0.173    
0.252     	0.047     	-0.158    
0.236     	0.047     	-0.142    
0.244     	0.039     	-0.110    
0.236     	0.039     	-0.079    
0.236     	0.039     	-0.095    
0.236     	0.039     	-0.118    
0.236     	0.039     	-0.118    
0.221     	0.047     	-0.158    
0.244     	0.055     	-0.173    
0.244     	0.039     	-0.197    
0.252     	0.047     	-0.213    
0.260     	0.055     	-0.205    
0.268     	0.039     	-0.197    
0.284     	0.047     	-0.189    
0.284     	0.039     	-0.173    
0.284     	0.039     	-0.173    
0.300     	0.032     	-0.134    
0.292     	0.032     	-0.126    
0.268     	0.047     	-0.087    
0.276     	0.039     	-0.095    
0.268     	0.032     	-0.102    
0.252     	0.024     	-0.087    
0.229     	0.032     	-0.095    
0.252     	0.032     	-0.126    
0.244     	0.047     	-0.126    
0.236     	0.047     	-0.150    
0.221     	0.055     	-0.173    
0.244     	0.055     	-0.197    
0.229     	0.047     	-0.221    
0.244     	0.055     	-0.244    
0.244     	0.039     	-0.252    
0.260     	0.039     	-0.236    
0.260     	0.055     	-0.229    
0.260     	0.047     	-0.236    
0.252     	0.055     	-0.221    
0.268     	0.071     	-0.189    
0.268     	0.071     	-0.181    
0.252     	0.079     	-0.150    
0.244     	0.071     	-0.142    
0.252     	0.079     	-0.118    
0.252     	0.079     	-0.102    
0.244     	0.095     	-0.102    
0.244     	0.087     	-0.118    
0.244     	0.095     	-0.126    
0.236     	0.087     	-0.118    
0.236     	0.095     	-0.126    
0.244     	0.079     	-0.134    
0.236     	0.087     	-0.158    
0.244     	0.079     	-0.173    
0.236     	0.079     	-0.181    
0.236     	0.071     	-0.189    
0.244     	0.087     	-0.205    
0.236     	0.079     	-0.158    
0.236     	0.079     	-0.166    
0.244     	0.095     	-0.150    
0.221     	0.079     	-0.142    
0.221     	0.087     	-0.134    
0.236     	0.095     	-0.134    
0.221     	0.087     	-0.118    
0.221     	0.079     	-0.134    
0.244     	0.071     	-0.126    
0.236     	0.071     	-0.134    
0.244     	0.071     	-0.134    
0.236     	0.055     	-0.142    
0.244     	0.055     	-0.126    
0.244     	0.055     	-0.142    
0.236     	0.055     	-0.142    
0.244     	0.055     	-0.142    
0.236     	0.047     	-0.158    
0.244     	0.055     	-0.150    
0.244     	0.047     	-0.158    
0.244     	0.055     	-0.150    
0.221     	0.055     	-0.150    
0.252     	0.055     	-0.150    
0.252     	0.055     	-0.150    
0.229     	0.071     	-0.142    
0.236     	0.055     	-0.150    
0.229     	0.055     	-0.150    
0.229     	0.071     	-0.142    
0.229     	0.071     	-0.134    
0.221     	0.063     	-0.118    
0.236     	0.063     	-0.110    
0.252     	0.055     	-0.118    
0.260     	0.063     	-0.110    
0.244     	0.063     	-0.102    
0.252     	0.055     	-0.118    
0.244     	0.047     	-0.126    
0.252     	0.032     	-0.134    
0.252     	0.039     	-0.142    
0.252     	0.039     	-0.142    
0.252     	0.032     	-0.134    
0.252     	0.055     	-0.158    
0.236     	0.055     	-0.158    
0.229     	0.055     	-0.158    
0.221     	0.055     	-0.173    
0.213     	0.071     	-0.166    
0.197     	0.079     	-0.158    
0.213     	0.079     	-0.158    
0.221     	0.079     	-0.158    
0.213     	0.079     	-0.158    
0.229     	0.071     	-0.150    
0.236     	0.079     	-0.166    
0.244     	0.071     	-0.150    
0.252     	0.063     	-0.142    
0.260     	0.071     	-0.118    
0.252     	0.071     	-0.118    
0.260     	0.071     	-0.110    
0.260     	0.063     	-0.110    
0.252     	0.071     	-0.087    
0.236     	0.079     	-0.087    
0.229     	0.071     	-0.087    
0.205     	0.087     	-0.087    
0.189     	0.118     	-0.087    
0.189     	0.102     	-0.087    
0.189     	0.110     	-0.079    
0.197     	0.102     	-0.095    
0.205     	0.110     	-0.102    
0.221     	0.118     	-0.126    
0.221     	0.110     	-0.142    
0.229     	0.118     	-0.158    
0.252     	0.102     	-0.189    
0.260     	0.087     	-0.229    
0.284     	0.071     	-0.229    
0.292     	0.055     	-0.260    
0.292     	0.055     	-0.260    
0.276     	0.032     	-0.244    
0.284     	0.032     	-0.205    
0.260     	0.016     	-0.205    
0.236     	0.000     	-0.173    
0.213     	0.008     	-0.126    
0.189     	0.024     	-0.095    
0.173     	0.039     	-0.063    
0.158     	0.047     	-0.032    
0.158     	0.079     	-0.016    
0.189     	0.079     	-0.032    
0.189     	0.087     	-0.039    
0.213     	0.095     	-0.055    
0.236     	0.087     	-0.087    
0.276     	0.087     	-0.118    
0.284     	0.079     	-0.126    
0.300     	0.063     	-0.134    
0.300     	0.055     	-0.158    
0.300     	0.071     	-0.173    
0.268     	0.055     	-0.166    
0.260     	0.055     	-0.158    
0.221     	0.063     	-0.150    
0.205     	0.055     	-0.126    
0.189     	0.063     	-0.102    
0.189     	0.055     	-0.079    
0.173     	0.055     	-0.063    
0.189     	0.055     	-0.055    
0.205     	0.039     	-0.024    
0.213     	0.047     	-0.032    
0.236     	0.055     	-0.047    
0.244     	0.039     	-0.055    
0.252     	0.039     	-0.071    
0.252     	0.000     	-0.079    
0.244     	0.008     	-0.087    
0.221     	-0.008    	-0.102    
0.213     	-0.008    	-0.134    
0.213     	0.008     	-0.126    
0.197     	0.032     	-0.142    
0.189     	0.032     	-0.158    
0.197     	0.055     	-0.166    
0.189     	0.055     	-0.189    
0.205     	0.055     	-0.197    
0.213     	0.079     	-0.181    
0.229     	0.095     	-0.197    
0.213     	0.118     	-0.189    
0.229     	0.110     	-0.189    
0.221     	0.118     	-0.189    
0.229     	0.118     	-0.189    
0.229     	0.118     	-0.158    
0.236     	0.118     	-0.150    
0.236     	0.110     	-0.142    
0.244     	0.102     	-0.118    
0.260     	0.102     	-0.102    
0.260     	0.102     	-0.087    
0.284     	0.118     	-0.071    
0.284     	0.102     	-0.039    
0.284     	0.102     	-0.032    
0.276     	0.102     	-0.024    
0.284     	0.087     	-0.055    
0.284     	0.087     	-0.063    
0.276     	0.095     	-0.095    
0.260     	0.079     	-0.102    
0.268     	0.071     	-0.126    
0.229     	0.079     	-0.142    
0.221     	0.079     	-0.142    
0.205     	0.063     	-0.166    
0.189     	0.071     	-0.158    
0.173     	0.079     	-0.166    
0.166     	0.055     	-0.150    
0.150     	0.055     	-0.126    
0.142     	0.047     	-0.087    
0.142     	0.032     	-0.063    
0.158     	0.039     	-0.024    
0.158     	0.016     	-0.008    
0.166     	0.024     	0.032     
0.166     	0.016     	0.047     
0.189     	0.008     	0.032     
0.205     	0.008     	0.000     
0.221     	0.008     	-0.024    
