frequency_hz,Original,CEEMDAN,VMD-SSA,VMD-MPE (threshold 0.60)
36.199086376257725,0.0843102352815347,0.06767932297350829,0.0842895944242486,0.08423996928203978
36.321380586988326,0.08432937868846192,0.06650803362560415,0.08430472652355435,0.08424549713953643
36.44367479771893,0.08677465704277128,0.06849039457953172,0.08674476898437446,0.08667314153452627
36.56596900844953,0.0888052919221273,0.07146172827365663,0.08876965858902015,0.08868460860531792
36.68826321918013,0.0858059901581331,0.06952754621593259,0.08576627278890632,0.08567196409982972
36.81055742991073,0.08213068225503274,0.06475925364466398,0.08208720145259829,0.08198458013868155
36.93285164064133,0.08295209590794839,0.0642775030640669,0.08290225142454002,0.08278538698498615
37.05514585137193,0.08503834244925995,0.06764712651922071,0.08498076346681696,0.084846655833321
37.177440062102534,0.08438343752226132,0.0681949072909047,0.08431950381112226,0.08417148246670968
37.29973427283313,0.08436404201511737,0.06697440505907883,0.08429299130310736,0.08412930466616451
37.42202848356373,0.0849344979906663,0.06601658510932798,0.08485546755275361,0.0846741156762187
37.54432269429433,0.08345445997801092,0.06567046757851447,0.08336914414838757,0.08317395477054754
37.66661690502493,0.08141091229368047,0.06515499196162591,0.08131994301845762,0.08111225680670024
37.78891111575553,0.08207777634851932,0.06496807905015246,0.08197799906931418,0.0817505079887543
37.91120532648613,0.08376558959471411,0.06511031450265721,0.08365526482906561,0.08340394511860309
38.033499537216734,0.08268452710592682,0.06394965743985126,0.08256696634919204,0.08229934633595078
38.155793747947335,0.0784409353014603,0.061318978737719326,0.07832090757913229,0.07804790709126966
38.278087958677936,0.07455667545891681,0.05818540426276761,0.07443422178213067,0.07415605046976832
38.40038216940854,0.07753138575995132,0.05983622087595169,0.07739502172961595,0.07708580733553215
38.52267638013913,0.08180445495862804,0.06256027640619238,0.08165072392517414,0.08130289746493144
38.64497059086973,0.0803945038561331,0.06216026146854307,0.080233418310341,0.07986988290733919
38.767264801600334,0.07277264605983699,0.05657188079239979,0.07261749862807694,0.0722683282271773
38.889559012330935,0.06905773171010321,0.051735746956127114,0.06890139531111622,0.06855054650678162
39.011853223061536,0.07306471319249284,0.05403698209581762,0.07288939548028628,0.07249712062571868
39.13414743379214,0.07557656000727658,0.0576481092071011,0.075384714291311,0.07495672321274784
39.25644164452274,0.07313982172180052,0.056280174452008766,0.07294379953283275,0.0725076713145262
39.37873585525334,0.06747889234509409,0.04965445178177435,0.06728831977944214,0.06686532948116967
39.50103006598394,0.06183951764226844,0.043270091341164475,0.06165583034741361,0.06124896479973809
39.62332427671454,0.061843479067505105,0.044519276187881346,0.061650631830368244,0.06122419354860664
39.74561848744514,0.06565321221394478,0.048944337454168096,0.06543866228764204,0.06496488388014729
39.867912698175736,0.06626342856975934,0.04922570788271807,0.06603684380316684,0.06553710394456126
39.99020690890634,0.06157397140362152,0.04371958790254135,0.06135394976617884,0.060869311313332106
